id,time,exit,detector,dir,regime,class,r_off,r_on,swap_R,comm_R,nights,stop,price,lots_spec,suppressed,terminal
302,2024-02-17 20:00:00,2024-02-20 13:35:36,SweepMSS,SELL,TREND_UP,TAKE,-1.030,-1.095,-0.028,-0.033,1,1004.92,51659.00,0.24,False,end
303,2024-02-20 16:00:00,2024-02-21 12:07:32,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.058,-0.031,-0.024,1,1395.50,52095.95,0.17,False,SL
304,2024-02-25 16:00:00,2024-02-26 09:13:15,TrendCont,BUY,TREND_UP,DISCRETION,-1.010,-1.097,-0.000,-0.079,0,423.00,51670.56,0.59,False,SL
305,2024-02-26 12:00:00,2024-02-28 14:57:11,TrendCont,BUY,TREND_UP,DISCRETION,2.500,2.459,-0.022,-0.017,2,2013.58,52879.00,0.12,False,TP
306,2024-03-06 04:00:00,2024-03-08 15:28:05,SweepMSS,SELL,TREND_UP,TAKE,-1.010,-1.055,-0.027,-0.016,2,2664.10,66682.35,0.09,False,SL
307,2024-03-08 16:00:00,2024-03-12 17:22:42,TrendCont,BUY,TREND_UP,DISCRETION,0.500,0.454,-0.030,-0.015,2,2925.61,68989.36,0.08,False,BE
308,2024-03-12 20:00:00,2024-03-15 02:52:59,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.078,-0.061,-0.016,3,2951.58,71463.96,0.08,False,SL
309,2024-03-17 16:00:00,2024-03-19 03:39:37,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.031,-0.017,-0.013,1,3427.69,68516.26,0.07,False,SL
310,2024-03-22 00:00:00,2024-03-22 11:50:38,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.028,-0.000,-0.026,0,1618.73,65969.36,0.15,False,SL
311,2024-03-27 20:00:00,2024-03-29 15:39:20,TrendCont,BUY,TREND_UP,DISCRETION,0.470,0.354,-0.075,-0.038,2,1172.64,69434.01,0.21,False,BE
312,2024-04-04 12:00:00,2024-04-10 12:39:36,TrendCont,BUY,TREND_UP,DISCRETION,0.450,0.370,-0.063,-0.016,4,2716.24,67687.86,0.09,False,BE
314,2024-04-15 04:00:00,2024-04-15 18:17:56,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.015,-0.000,-0.014,0,3161.92,66317.76,0.07,False,SL
315,2024-04-19 20:00:00,2024-04-30 19:55:30,SweepMSS,BUY,TREND_UP,TAKE,-1.000,-1.096,-0.085,-0.009,7,4403.67,63843.40,0.05,False,SL
316,2024-05-07 00:00:00,2024-05-07 13:50:10,TrendCont,BUY,TREND_UP,DISCRETION,0.500,0.428,-0.000,-0.067,0,613.69,63244.20,0.4,False,BE
317,2024-05-20 00:00:00,2024-05-20 20:00:03,TrendCont,BUY,TREND_UP,DISCRETION,2.510,2.455,-0.000,-0.051,0,846.89,66689.36,0.29,False,TP
318,2024-05-23 00:00:00,2024-05-23 12:56:18,TrendCont,BUY,TREND_UP,DISCRETION,0.350,0.268,-0.000,-0.077,0,585.67,69416.40,0.42,False,end
320,2024-05-24 16:00:00,2024-06-07 18:04:49,TrendCont,BUY,TREND_UP,DISCRETION,0.450,0.211,-0.221,-0.017,10,2639.65,69137.26,0.09,False,BE
321,2024-06-10 12:00:00,2024-06-11 01:52:58,TrendCont,BUY,TREND_UP,DISCRETION,-1.010,-1.129,-0.065,-0.050,1,906.50,70050.76,0.27,False,SL
322,2024-06-16 12:00:00,2024-06-17 07:11:45,TrendCont,BUY,TREND_UP,DISCRETION,-1.010,-1.074,-0.000,-0.060,0,721.88,66695.65,0.34,False,SL
324,2024-06-27 20:00:00,2024-06-28 14:18:49,TrendCont,BUY,TREND_UP,DISCRETION,-1.020,-1.180,-0.087,-0.067,1,594.76,61627.70,0.42,False,SL
325,2024-07-06 20:00:00,2024-07-07 21:23:20,TrendCont,BUY,TREND_UP,DISCRETION,-1.010,-1.032,-0.000,-0.021,0,1840.29,58236.25,0.13,False,SL
326,2024-07-11 20:00:00,2024-07-13 22:59:03,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.010,-1.057,-0.028,-0.017,2,2201.91,57347.69,0.11,False,SL
327,2024-07-18 20:00:00,2024-07-19 19:34:16,TrendCont,BUY,TREND_UP,DISCRETION,2.510,2.392,-0.064,-0.050,1,837.76,63979.45,0.29,False,TP
328,2024-07-21 16:00:00,2024-07-23 19:38:28,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.061,-0.033,-0.026,1,1699.96,67435.65,0.14,False,SL
329,2024-07-25 12:00:00,2024-07-26 02:56:21,EMArevQ,BUY,TREND_UP,DISCRETION,1.110,1.040,-0.038,-0.029,1,1428.55,64778.06,0.17,False,TP
330,2024-07-28 00:00:00,2024-07-29 15:07:15,TrendCont,BUY,TREND_UP,DISCRETION,0.480,0.446,-0.000,-0.032,0,1396.06,67938.55,0.17,False,BE
331,2024-08-08 20:00:00,2024-08-15 20:55:13,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.059,-0.051,-0.008,5,5117.04,61695.45,0.04,False,SL
332,2024-08-15 20:00:00,2024-08-20 05:17:46,EMArevQ,BUY,TREND_DOWN,DISCRETION,1.660,1.540,-0.094,-0.024,3,1544.01,57551.35,0.16,False,TP
333,2024-08-20 16:00:00,2024-08-23 21:19:11,SweepMSS,BUY,CHOP,DISCRETION,2.010,1.914,-0.068,-0.026,3,1478.02,59504.40,0.16,False,TP
334,2024-08-26 08:00:00,2024-08-26 14:38:54,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.071,-0.000,-0.066,0,632.03,63870.56,0.39,False,SL
335,2024-08-29 16:00:00,2024-09-01 13:50:03,SweepMSS,BUY,CHOP,DISCRETION,-1.000,-1.093,-0.066,-0.025,2,1516.45,59260.00,0.16,False,SL
336,2024-09-04 20:00:00,2024-09-06 07:24:43,TrendCont,SELL,TREND_DOWN,DISCRETION,2.540,2.402,-0.074,-0.059,2,638.64,57970.89,0.39,False,TP
337,2024-09-06 12:00:00,2024-09-09 19:54:54,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.000,-1.022,-0.010,-0.011,1,3066.55,54030.19,0.08,False,SL
338,2024-09-09 20:00:00,2024-09-11 16:05:19,EMArevQ,SELL,TREND_DOWN,DISCRETION,0.500,0.405,-0.058,-0.034,2,1080.82,57047.75,0.23,False,BE
339,2024-09-12 12:00:00,2024-09-16 17:12:31,SweepMSS,BUY,TREND_DOWN,TAKE,0.500,0.424,-0.049,-0.025,2,1495.10,57507.56,0.16,False,BE
340,2024-09-22 16:00:00,2024-09-22 22:05:42,TrendCont,BUY,TREND_UP,DISCRETION,-1.040,-1.099,-0.000,-0.055,0,743.99,63163.35,0.33,False,SL
341,2024-09-23 00:00:00,2024-09-30 02:36:06,TrendCont,BUY,TREND_UP,DISCRETION,0.470,0.328,-0.120,-0.021,5,2027.60,64354.56,0.12,False,BE
342,2024-10-04 12:00:00,2024-10-08 15:35:48,TrendCont,BUY,TREND_UP,DISCRETION,0.500,0.396,-0.067,-0.034,2,1165.72,61862.40,0.21,False,BE
343,2024-10-24 00:00:00,2024-11-04 17:20:03,TrendCont,BUY,TREND_UP,DISCRETION,0.500,0.361,-0.117,-0.020,7,2171.55,67250.46,0.11,False,BE
344,2024-11-05 04:00:00,2024-11-10 04:33:11,TrendCont,BUY,TREND_UP,DISCRETION,2.510,2.421,-0.067,-0.021,4,2161.05,68879.05,0.11,False,TP
345,2024-11-14 16:00:00,2024-11-14 21:07:18,TrendCont,BUY,TREND_UP,DISCRETION,-1.010,-1.038,-0.000,-0.027,0,2180.26,89500.46,0.11,False,SL
346,2024-11-15 16:00:00,2024-12-05 03:08:27,TrendCont,BUY,TREND_UP,DISCRETION,2.670,2.463,-0.188,-0.018,14,3246.08,90402.01,0.07,False,TP
347,2024-12-05 20:00:00,2024-12-09 19:42:14,SweepMSS,BUY,TREND_UP,TAKE,0.470,0.365,-0.068,-0.035,2,1792.39,97049.01,0.13,False,BE
348,2024-12-09 20:00:00,2024-12-11 20:28:21,EMArevQ,BUY,TREND_UP,DISCRETION,0.940,0.869,-0.050,-0.019,2,3247.40,97365.05,0.07,False,TP
349,2024-12-12 20:00:00,2024-12-13 15:52:52,TrendCont,BUY,TREND_UP,DISCRETION,0.520,0.348,-0.095,-0.073,1,887.22,100037.01,0.28,False,BE
350,2024-12-14 20:00:00,2024-12-15 23:27:31,TrendCont,BUY,TREND_UP,DISCRETION,2.540,2.465,-0.000,-0.072,0,917.61,101398.71,0.27,False,TP
351,2024-12-18 08:00:00,2024-12-18 16:18:44,DeepFib,BUY,TREND_UP,TAKE,-1.020,-1.070,-0.000,-0.048,0,1418.77,104995.76,0.17,False,SL
352,2024-12-27 08:00:00,2024-12-27 15:32:47,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.028,-0.000,-0.026,0,2380.80,96824.51,0.1,False,SL
353,2025-01-01 12:00:00,2025-01-06 14:53:16,TrendCont,BUY,TREND_UP,DISCRETION,2.580,2.446,-0.095,-0.037,3,1662.89,94218.76,0.15,False,TP
354,2025-01-10 16:00:00,2025-01-13 10:25:51,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.044,-0.024,-0.019,1,3292.38,95324.21,0.07,False,SL
355,2025-01-13 20:00:00,2025-01-14 05:07:38,SweepMSS,SELL,CHOP,DISCRETION,-1.000,-1.138,-0.061,-0.073,1,842.60,94515.39,0.29,False,SL
356,2025-01-20 04:00:00,2025-01-27 06:41:26,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.067,-0.058,-0.009,5,7751.68,106971.40,0.03,False,SL
357,2025-01-28 16:00:00,2025-01-29 06:19:59,DeepFib,SELL,TREND_UP,TAKE,0.500,0.455,-0.013,-0.031,1,2171.91,102399.24,0.11,False,BE
358,2025-01-31 08:00:00,2025-01-31 16:28:09,TrendCont,BUY,TREND_UP,DISCRETION,0.500,0.425,-0.000,-0.072,0,951.57,104728.36,0.26,False,BE
359,2025-02-03 16:00:00,2025-02-18 18:00:19,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.126,-0.117,-0.008,11,8083.50,102069.51,0.03,False,SL
360,2025-03-01 04:00:00,2025-03-02 15:28:31,DeepFib,SELL,CHOP,DISCRETION,-1.000,-1.028,-0.000,-0.027,0,2055.97,84700.99,0.12,False,SL
361,2025-03-04 16:00:00,2025-03-09 22:30:40,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.051,-0.042,-0.008,4,7048.55,88209.11,0.03,False,SL
362,2025-03-13 12:00:00,2025-03-14 15:03:45,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.000,-1.033,-0.015,-0.018,1,2997.80,81027.99,0.08,False,SL
363,2025-03-16 08:00:00,2025-03-16 16:08:36,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.000,-1.027,-0.000,-0.025,0,2110.12,82406.19,0.11,False,SL
364,2025-03-16 16:00:00,2025-03-17 18:48:09,SweepMSS,SELL,TREND_DOWN,TAKE,-1.010,-1.051,-0.000,-0.039,0,1401.99,83110.64,0.17,False,SL
365,2025-03-18 00:00:00,2025-03-19 00:31:40,TrendCont,SELL,TREND_DOWN,DISCRETION,0.470,0.424,-0.013,-0.031,1,1729.51,83134.74,0.14,False,BE
366,2025-03-21 04:00:00,2025-03-23 11:26:36,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.000,-1.099,-0.044,-0.052,1,1044.58,83896.60,0.23,False,SL
367,2025-03-27 20:00:00,2025-03-28 06:53:48,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.089,-0.049,-0.038,1,1490.55,87212.15,0.16,False,SL
368,2025-03-31 16:00:00,2025-04-01 08:32:21,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.010,-1.074,-0.028,-0.034,1,1584.29,82438.10,0.15,False,SL
369,2025-04-08 04:00:00,2025-04-09 17:21:14,TrendCont,SELL,TREND_DOWN,DISCRETION,0.490,0.443,-0.013,-0.032,1,1621.84,79447.19,0.15,False,end
370,2025-04-10 12:00:00,2025-04-11 10:19:25,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.000,-1.025,-0.011,-0.013,1,3910.14,78700.89,0.06,False,SL
371,2025-04-20 20:00:00,2025-04-21 00:26:16,SweepMSS,SELL,CHOP,DISCRETION,-1.010,-1.129,-0.000,-0.112,0,493.13,85183.79,0.5,False,SL
372,2025-04-27 16:00:00,2025-04-28 00:07:06,TrendCont,BUY,TREND_UP,DISCRETION,-1.020,-1.095,-0.000,-0.071,0,861.75,94469.01,0.29,False,SL
374,2025-04-28 16:00:00,2025-04-30 13:53:54,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.159,-0.113,-0.044,2,1413.65,94813.71,0.17,False,SL
375,2025-05-03 12:00:00,2025-05-03 23:35:33,TrendCont,BUY,TREND_UP,DISCRETION,-1.020,-1.121,-0.000,-0.096,0,652.96,96438.86,0.38,False,SL
376,2025-05-13 08:00:00,2025-05-13 19:43:12,SweepMSS,SELL,TREND_UP,TAKE,-1.000,-1.063,-0.000,-0.060,0,1115.44,103740.29,0.22,False,SL
377,2025-05-14 08:00:00,2025-05-14 17:25:14,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.059,-0.000,-0.056,0,1197.85,103956.21,0.2,False,SL
378,2025-05-18 16:00:00,2025-05-19 03:42:51,SweepMSS,BUY,CHOP,DISCRETION,0.480,0.422,-0.000,-0.056,0,1213.15,103928.40,0.2,False,BE
379,2025-05-24 08:00:00,2025-05-25 15:31:30,TrendCont,BUY,TREND_UP,DISCRETION,-1.010,-1.040,-0.000,-0.029,0,2485.66,109236.71,0.1,False,SL
380,2025-05-27 04:00:00,2025-05-28 15:09:57,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.078,-0.043,-0.034,1,2123.44,109557.46,0.11,False,SL
381,2025-05-29 08:00:00,2025-05-29 14:30:59,TrendCont,BUY,TREND_UP,DISCRETION,-1.010,-1.048,-0.000,-0.037,0,1930.38,108825.11,0.12,False,SL
382,2025-06-03 08:00:00,2025-06-03 23:45:59,TrendCont,BUY,TREND_UP,DISCRETION,0.500,0.364,-0.000,-0.130,0,526.92,105351.40,0.47000000000000003,False,BE
383,2025-06-06 20:00:00,2025-06-09 12:45:26,TrendCont,BUY,TREND_UP,DISCRETION,2.500,2.323,-0.098,-0.076,1,895.33,104402.15,0.27,False,TP
384,2025-06-16 00:00:00,2025-06-17 10:35:40,TrendCont,BUY,TREND_UP,DISCRETION,0.470,0.392,-0.030,-0.046,1,1487.91,105941.90,0.16,False,BE
385,2025-06-17 08:00:00,2025-06-17 15:22:29,SweepMSS,BUY,TREND_UP,TAKE,-1.000,-1.059,-0.000,-0.057,0,1214.59,105666.31,0.2,False,SL
386,2025-06-27 12:00:00,2025-06-29 16:47:36,TrendCont,BUY,TREND_UP,DISCRETION,0.480,0.322,-0.087,-0.068,1,1033.77,107387.81,0.24,False,BE
387,2025-06-29 16:00:00,2025-06-30 00:24:34,EMArevQ,SELL,CHOP,DISCRETION,-1.010,-1.072,-0.000,-0.060,0,1167.05,107440.39,0.21,False,SL
388,2025-06-30 08:00:00,2025-06-30 14:08:38,TrendCont,BUY,TREND_UP,DISCRETION,-1.020,-1.249,-0.000,-0.220,0,318.76,107685.01,0.78,False,SL
389,2025-07-06 20:00:00,2025-07-07 14:37:35,SweepMSS,BUY,CHOP,DISCRETION,-1.000,-1.061,-0.000,-0.058,0,1214.57,109234.01,0.2,False,SL
390,2025-07-16 04:00:00,2025-07-18 14:22:27,TrendCont,BUY,TREND_UP,DISCRETION,0.500,0.395,-0.068,-0.035,2,2180.01,118205.90,0.11,False,BE
391,2025-07-20 12:00:00,2025-07-20 22:04:30,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.078,-0.000,-0.075,0,1035.20,118736.40,0.24,False,SL
392,2025-07-21 00:00:00,2025-07-21 06:30:38,SweepMSS,SELL,TREND_UP,TAKE,-1.000,-1.149,-0.000,-0.143,0,538.75,118456.99,0.46,False,SL
393,2025-07-21 12:00:00,2025-07-21 16:18:23,TrendCont,BUY,TREND_UP,DISCRETION,-1.010,-1.129,-0.000,-0.114,0,672.79,118391.61,0.37,False,SL
394,2025-07-22 16:00:00,2025-07-23 14:00:12,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.093,-0.051,-0.040,1,1951.31,119338.71,0.12,False,SL
395,2025-07-26 08:00:00,2025-07-27 16:32:09,SweepMSS,SELL,TREND_UP,TAKE,-1.010,-1.059,-0.000,-0.047,0,1625.57,117844.99,0.15,False,SL
396,2025-07-29 00:00:00,2025-07-29 15:42:43,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.056,-0.000,-0.053,0,1443.63,118772.61,0.17,False,SL
397,2025-08-04 16:00:00,2025-08-06 14:56:04,DeepFib,SELL,TREND_UP,TAKE,0.500,0.339,-0.088,-0.070,2,1070.28,114779.60,0.23,False,BE
398,2025-08-07 04:00:00,2025-08-07 19:45:43,TrendCont,BUY,TREND_UP,DISCRETION,2.550,2.428,-0.000,-0.118,0,635.10,114819.51,0.39,False,TP
399,2025-08-12 00:00:00,2025-08-13 19:21:27,TrendCont,BUY,TREND_UP,DISCRETION,2.560,2.409,-0.058,-0.089,1,865.61,118862.31,0.28,False,TP
400,2025-08-17 08:00:00,2025-08-18 00:29:13,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.067,-0.000,-0.064,0,1201.72,118391.11,0.2,False,SL
401,2025-08-20 00:00:00,2025-08-20 14:08:57,EMArevQ,BUY,TREND_UP,DISCRETION,-1.000,-1.071,-0.000,-0.068,0,1080.16,113535.51,0.23,False,SL
402,2025-08-23 16:00:00,2025-08-24 14:04:31,TrendCont,BUY,TREND_UP,DISCRETION,-1.010,-1.120,-0.000,-0.106,0,706.76,115106.11,0.35000000000000003,False,SL
403,2025-08-28 12:00:00,2025-08-29 07:24:31,SweepMSS,BUY,TREND_UP,TAKE,-1.000,-1.069,-0.038,-0.030,1,2477.10,112699.40,0.1,False,SL
404,2025-09-02 12:00:00,2025-09-25 13:43:43,TrendCont,BUY,TREND_UP,DISCRETION,0.500,0.055,-0.416,-0.028,17,2578.25,110850.21,0.09,False,BE
405,2025-10-08 08:00:00,2025-10-09 14:46:55,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.095,-0.053,-0.041,1,1953.54,122922.81,0.12,False,SL
406,2025-10-21 12:00:00,2025-10-22 11:03:50,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.028,-0.015,-0.012,1,6173.02,113484.40,0.04,False,SL
407,2025-10-29 04:00:00,2025-10-29 15:30:02,TrendCont,BUY,TREND_UP,DISCRETION,-1.000,-1.048,-0.000,-0.046,0,1601.45,113586.31,0.15,False,SL
408,2025-11-08 00:00:00,2025-11-09 18:49:13,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.000,-1.042,-0.000,-0.040,0,1658.71,102544.19,0.15,False,SL
409,2025-11-12 12:00:00,2025-11-19 17:36:12,TrendCont,SELL,TREND_DOWN,DISCRETION,2.720,2.648,-0.051,-0.020,5,3298.10,102161.69,0.07,False,TP
410,2025-11-20 04:00:00,2025-11-20 16:22:39,TrendCont,SELL,TREND_DOWN,DISCRETION,2.570,2.508,-0.000,-0.059,0,1017.06,92255.49,0.24,False,TP
411,2025-11-23 04:00:00,2025-11-23 14:01:28,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.000,-1.046,-0.000,-0.043,0,1285.47,85780.49,0.19,False,SL
412,2025-12-03 12:00:00,2025-12-05 14:41:50,SweepMSS,BUY,TREND_DOWN,TAKE,-1.010,-1.103,-0.066,-0.026,2,2349.53,92385.81,0.1,False,SL
413,2025-12-07 20:00:00,2025-12-11 02:05:35,SweepMSS,BUY,TREND_DOWN,TAKE,0.440,0.363,-0.055,-0.021,3,2784.88,90401.40,0.08,False,BE
414,2025-12-12 12:00:00,2025-12-17 15:00:17,TrendCont,SELL,TREND_DOWN,DISCRETION,0.500,0.446,-0.033,-0.020,3,2986.42,89927.89,0.08,False,BE
415,2025-12-17 16:00:00,2025-12-22 12:33:12,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.000,-1.044,-0.031,-0.012,3,4500.29,86009.79,0.05,False,SL
416,2025-12-22 16:00:00,2026-01-02 16:33:55,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.010,-1.200,-0.167,-0.022,9,2602.56,88070.79,0.09,False,SL
417,2026-01-09 04:00:00,2026-01-09 13:30:05,TrendCont,SELL,TREND_DOWN,DISCRETION,0.460,0.397,-0.000,-0.060,0,991.35,90762.79,0.25,False,end
418,2026-01-09 16:00:00,2026-01-12 02:50:23,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.000,-1.061,-0.027,-0.032,1,1814.29,90346.39,0.13,False,SL
419,2026-01-23 20:00:00,2026-01-27 21:08:55,TrendCont,SELL,TREND_DOWN,DISCRETION,0.500,0.425,-0.041,-0.033,2,1786.55,89514.29,0.13,False,BE
420,2026-02-07 04:00:00,2026-02-08 23:06:42,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.010,-1.022,-0.000,-0.011,0,3983.32,68075.10,0.06,False,end
421,2026-02-09 20:00:00,2026-02-12 16:53:42,TrendCont,SELL,TREND_DOWN,DISCRETION,2.520,2.409,-0.068,-0.040,3,1126.20,70158.99,0.22,False,TP
422,2026-02-15 12:00:00,2026-02-25 18:27:09,TrendCont,SELL,TREND_DOWN,DISCRETION,0.450,0.349,-0.077,-0.023,7,1974.78,69112.29,0.12,False,BE
423,2026-03-01 16:00:00,2026-03-02 15:07:08,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.010,-1.040,-0.000,-0.028,0,1514.01,65976.60,0.16,False,SL
424,2026-03-03 08:00:00,2026-03-04 09:06:52,SweepMSS,BUY,TREND_DOWN,TAKE,2.010,1.957,-0.020,-0.031,1,1404.38,67035.21,0.17,False,TP
425,2026-03-11 08:00:00,2026-03-11 13:31:48,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.000,-1.039,-0.000,-0.037,0,1228.37,69186.99,0.2,False,SL
426,2026-03-14 08:00:00,2026-03-18 20:07:27,DeepFib,BUY,CHOP,DISCRETION,0.470,0.371,-0.054,-0.042,2,1102.40,70764.40,0.22,False,BE
427,2026-03-20 08:00:00,2026-03-20 21:18:50,TrendCont,SELL,TREND_DOWN,DISCRETION,0.480,0.432,-0.000,-0.045,0,1018.85,70479.79,0.24,False,BE
428,2026-03-21 12:00:00,2026-03-22 00:01:45,TrendCont,SELL,TREND_DOWN,DISCRETION,2.560,2.472,-0.000,-0.082,0,557.00,70638.69,0.44,False,TP
429,2026-03-22 00:00:00,2026-03-22 11:52:19,EMArevQ,BUY,TREND_DOWN,DISCRETION,-1.000,-1.040,-0.000,-0.038,0,1194.94,69356.31,0.2,False,SL
430,2026-03-30 16:00:00,2026-03-31 09:17:33,SweepMSS,BUY,TREND_DOWN,TAKE,0.500,0.437,-0.035,-0.027,1,1622.97,66520.90,0.15,False,BE
431,2026-04-19 00:00:00,2026-04-20 07:23:42,TrendCont,SELL,TREND_DOWN,DISCRETION,0.500,0.433,-0.000,-0.063,0,784.33,75563.60,0.31,False,BE
432,2026-04-21 16:00:00,2026-04-22 14:11:38,SweepMSS,BUY,TREND_DOWN,TAKE,2.000,1.938,-0.024,-0.036,1,1339.98,75020.31,0.18,False,TP
433,2026-04-29 12:00:00,2026-05-01 12:33:56,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.000,-1.065,-0.040,-0.024,2,2084.39,75919.10,0.11,False,SL
435,2026-05-13 08:00:00,2026-05-14 14:47:47,TrendCont,SELL,TREND_DOWN,DISCRETION,0.480,0.392,-0.025,-0.059,1,884.51,80496.39,0.28,False,BE
436,2026-05-15 12:00:00,2026-06-01 16:09:56,TrendCont,SELL,TREND_DOWN,DISCRETION,2.620,2.469,-0.125,-0.025,11,2085.54,79129.10,0.11,False,TP
437,2026-06-07 12:00:00,2026-06-07 22:14:37,TrendCont,SELL,TREND_DOWN,DISCRETION,-1.020,-1.064,-0.000,-0.041,0,985.99,62099.10,0.25,False,SL
438,2026-06-09 08:00:00,2026-06-10 15:54:02,TrendCont,SELL,TREND_DOWN,DISCRETION,0.480,0.417,-0.018,-0.042,1,962.74,62664.90,0.25,False,BE
439,2026-06-10 12:00:00,2026-06-11 03:55:45,SweepMSS,SELL,TREND_DOWN,TAKE,0.490,0.404,-0.024,-0.057,1,709.83,62593.15,0.35000000000000003,False,BE
440,2026-06-17 16:00:00,2026-07-06 21:09:07,TrendCont,SELL,TREND_DOWN,DISCRETION,0.500,0.348,-0.132,-0.019,13,2257.71,64258.50,0.11,False,BE
